sample_uid_1,sample_uid_2,class_id_1,class_id_2,distance_m,label_conflict
Table_TrainSamples_FullFeatureSpace_2024_737,Table_ValSamples_FullFeatureSpace_2024_73,1,1,9.94579727471881,False
Table_TrainSamples_FullFeatureSpace_2024_738,Table_TrainSamples_FullFeatureSpace_2024_755,1,1,9.75662385298239,False
Table_TrainSamples_FullFeatureSpace_2024_750,Table_ValSamples_FullFeatureSpace_2024_52,1,1,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_765,Table_ValSamples_FullFeatureSpace_2024_27,1,1,9.76550001874395,False
Table_TrainSamples_FullFeatureSpace_2024_768,Table_ValSamples_FullFeatureSpace_2024_103,2,2,9.762923294220828,False
Table_TrainSamples_FullFeatureSpace_2024_771,Table_ValSamples_FullFeatureSpace_2024_148,2,2,9.946312625563301,False
Table_TrainSamples_FullFeatureSpace_2024_771,Table_TrainSamples_FullFeatureSpace_2024_780,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_771,Table_TrainSamples_FullFeatureSpace_2024_904,2,2,9.946312684390543,False
Table_TrainSamples_FullFeatureSpace_2024_771,Table_TrainSamples_FullFeatureSpace_2024_927,2,2,9.756933092731613,False
Table_TrainSamples_FullFeatureSpace_2024_771,Table_TrainSamples_FullFeatureSpace_2024_956,2,2,9.756933092731613,False
Table_TrainSamples_FullFeatureSpace_2024_772,Table_ValSamples_FullFeatureSpace_2024_106,2,2,9.762929746065852,False
Table_TrainSamples_FullFeatureSpace_2024_772,Table_TrainSamples_FullFeatureSpace_2024_817,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_774,Table_TrainSamples_FullFeatureSpace_2024_873,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_774,Table_TrainSamples_FullFeatureSpace_2024_962,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_775,Table_ValSamples_FullFeatureSpace_2024_141,2,2,9.946311853825533,False
Table_TrainSamples_FullFeatureSpace_2024_778,Table_TrainSamples_FullFeatureSpace_2024_840,2,2,9.757247104850013,False
Table_TrainSamples_FullFeatureSpace_2024_778,Table_ValSamples_FullFeatureSpace_2024_82,2,2,9.946430040745257,False
Table_TrainSamples_FullFeatureSpace_2024_779,Table_ValSamples_FullFeatureSpace_2024_128,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_780,Table_ValSamples_FullFeatureSpace_2024_148,2,2,9.946312625563301,False
Table_TrainSamples_FullFeatureSpace_2024_780,Table_TrainSamples_FullFeatureSpace_2024_904,2,2,9.946312684390543,False
Table_TrainSamples_FullFeatureSpace_2024_780,Table_TrainSamples_FullFeatureSpace_2024_927,2,2,9.756933092731613,False
Table_TrainSamples_FullFeatureSpace_2024_780,Table_TrainSamples_FullFeatureSpace_2024_956,2,2,9.756933092731613,False
Table_TrainSamples_FullFeatureSpace_2024_781,Table_TrainSamples_FullFeatureSpace_2024_926,2,2,9.762889513059232,False
Table_TrainSamples_FullFeatureSpace_2024_782,Table_TrainSamples_FullFeatureSpace_2024_820,2,2,9.946406227088852,False
Table_TrainSamples_FullFeatureSpace_2024_782,Table_TrainSamples_FullFeatureSpace_2024_783,2,2,9.757195285700316,False
Table_TrainSamples_FullFeatureSpace_2024_782,Table_ValSamples_FullFeatureSpace_2024_87,2,2,9.946406167497797,False
Table_TrainSamples_FullFeatureSpace_2024_784,Table_ValSamples_FullFeatureSpace_2024_97,2,2,9.765677134253094,False
Table_TrainSamples_FullFeatureSpace_2024_784,Table_TrainSamples_FullFeatureSpace_2024_795,2,2,9.945929086903492,False
Table_TrainSamples_FullFeatureSpace_2024_785,Table_TrainSamples_FullFeatureSpace_2024_828,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_785,Table_ValSamples_FullFeatureSpace_2024_110,2,2,9.946408258805423,False
Table_TrainSamples_FullFeatureSpace_2024_786,Table_TrainSamples_FullFeatureSpace_2024_952,2,2,9.755232135866851,False
Table_TrainSamples_FullFeatureSpace_2024_786,Table_TrainSamples_FullFeatureSpace_2024_845,2,2,9.755232881961154,False
Table_TrainSamples_FullFeatureSpace_2024_786,Table_TrainSamples_FullFeatureSpace_2024_879,2,2,9.755232881961154,False
Table_TrainSamples_FullFeatureSpace_2024_787,Table_TrainSamples_FullFeatureSpace_2024_857,2,2,9.75650830562798,False
Table_TrainSamples_FullFeatureSpace_2024_788,Table_ValSamples_FullFeatureSpace_2024_102,2,2,9.9463726493514,False
Table_TrainSamples_FullFeatureSpace_2024_789,Table_TrainSamples_FullFeatureSpace_2024_865,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_790,Table_TrainSamples_FullFeatureSpace_2024_837,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_791,Table_TrainSamples_FullFeatureSpace_2024_849,2,2,9.765643462699554,False
Table_TrainSamples_FullFeatureSpace_2024_792,Table_ValSamples_FullFeatureSpace_2024_144,2,2,9.756837670209972,False
Table_TrainSamples_FullFeatureSpace_2024_793,Table_TrainSamples_FullFeatureSpace_2024_890,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_795,Table_TrainSamples_FullFeatureSpace_2024_824,2,2,9.765673703438614,False
Table_TrainSamples_FullFeatureSpace_2024_796,Table_TrainSamples_FullFeatureSpace_2024_911,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_797,Table_TrainSamples_FullFeatureSpace_2024_860,2,2,9.756561894538594,False
Table_TrainSamples_FullFeatureSpace_2024_799,Table_ValSamples_FullFeatureSpace_2024_137,2,2,9.946285356906223,False
Table_TrainSamples_FullFeatureSpace_2024_801,Table_TrainSamples_FullFeatureSpace_2024_954,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_802,Table_TrainSamples_FullFeatureSpace_2024_843,2,2,9.756540812821207,False
Table_TrainSamples_FullFeatureSpace_2024_804,Table_ValSamples_FullFeatureSpace_2024_101,2,2,9.765614460988191,False
Table_TrainSamples_FullFeatureSpace_2024_806,Table_TrainSamples_FullFeatureSpace_2024_854,2,2,9.946339226998498,False
Table_TrainSamples_FullFeatureSpace_2024_810,Table_ValSamples_FullFeatureSpace_2024_144,2,2,9.756838414203463,False
Table_TrainSamples_FullFeatureSpace_2024_811,Table_ValSamples_FullFeatureSpace_2024_115,2,2,9.75650131323351,False
Table_TrainSamples_FullFeatureSpace_2024_812,Table_TrainSamples_FullFeatureSpace_2024_835,2,2,9.946401084291615,False
Table_TrainSamples_FullFeatureSpace_2024_812,Table_ValSamples_FullFeatureSpace_2024_109,2,2,9.762979860432136,False
Table_TrainSamples_FullFeatureSpace_2024_813,Table_ValSamples_FullFeatureSpace_2024_132,2,2,9.756844723011824,False
Table_TrainSamples_FullFeatureSpace_2024_815,Table_ValSamples_FullFeatureSpace_2024_146,2,2,9.756866141843533,False
Table_TrainSamples_FullFeatureSpace_2024_816,Table_TrainSamples_FullFeatureSpace_2024_905,2,2,9.945876715312197,False
Table_TrainSamples_FullFeatureSpace_2024_817,Table_ValSamples_FullFeatureSpace_2024_106,2,2,9.762929746065852,False
Table_TrainSamples_FullFeatureSpace_2024_819,Table_TrainSamples_FullFeatureSpace_2024_943,2,2,9.765601762709146,False
Table_TrainSamples_FullFeatureSpace_2024_819,Table_TrainSamples_FullFeatureSpace_2024_941,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_821,Table_TrainSamples_FullFeatureSpace_2024_835,2,2,9.762976407653584,False
Table_TrainSamples_FullFeatureSpace_2024_821,Table_ValSamples_FullFeatureSpace_2024_109,2,2,9.946400319705981,False
Table_TrainSamples_FullFeatureSpace_2024_821,Table_TrainSamples_FullFeatureSpace_2024_827,2,2,9.762975658795098,False
Table_TrainSamples_FullFeatureSpace_2024_824,Table_ValSamples_FullFeatureSpace_2024_97,2,2,9.945929838700486,False
Table_TrainSamples_FullFeatureSpace_2024_825,Table_TrainSamples_FullFeatureSpace_2024_871,2,2,9.946276396886224,False
Table_TrainSamples_FullFeatureSpace_2024_825,Table_TrainSamples_FullFeatureSpace_2024_903,2,2,9.946276396886224,False
Table_TrainSamples_FullFeatureSpace_2024_826,Table_TrainSamples_FullFeatureSpace_2024_907,2,2,9.756519837053098,False
Table_TrainSamples_FullFeatureSpace_2024_827,Table_TrainSamples_FullFeatureSpace_2024_861,2,2,9.946399556050178,False
Table_TrainSamples_FullFeatureSpace_2024_828,Table_ValSamples_FullFeatureSpace_2024_110,2,2,9.946408258805423,False
Table_TrainSamples_FullFeatureSpace_2024_830,Table_ValSamples_FullFeatureSpace_2024_137,2,2,9.946285296934473,False
Table_TrainSamples_FullFeatureSpace_2024_830,Table_TrainSamples_FullFeatureSpace_2024_888,2,2,9.75696023414127,False
Table_TrainSamples_FullFeatureSpace_2024_831,Table_TrainSamples_FullFeatureSpace_2024_844,2,2,9.945882306452207,False
Table_TrainSamples_FullFeatureSpace_2024_831,Table_TrainSamples_FullFeatureSpace_2024_855,2,2,9.765599069564068,False
Table_TrainSamples_FullFeatureSpace_2024_832,Table_TrainSamples_FullFeatureSpace_2024_864,2,2,9.94646084045585,False
Table_TrainSamples_FullFeatureSpace_2024_832,Table_ValSamples_FullFeatureSpace_2024_120,2,2,9.946460900560643,False
Table_TrainSamples_FullFeatureSpace_2024_835,Table_TrainSamples_FullFeatureSpace_2024_876,2,2,9.946401142691323,False
Table_TrainSamples_FullFeatureSpace_2024_836,Table_TrainSamples_FullFeatureSpace_2024_931,2,2,9.75654209911318,False
Table_TrainSamples_FullFeatureSpace_2024_839,Table_ValSamples_FullFeatureSpace_2024_96,2,2,9.945920010408933,False
Table_TrainSamples_FullFeatureSpace_2024_839,Table_TrainSamples_FullFeatureSpace_2024_920,2,2,9.765671708772693,False
Table_TrainSamples_FullFeatureSpace_2024_842,Table_ValSamples_FullFeatureSpace_2024_129,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_845,Table_TrainSamples_FullFeatureSpace_2024_879,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_849,Table_TrainSamples_FullFeatureSpace_2024_929,2,2,9.945898288450854,False
Table_TrainSamples_FullFeatureSpace_2024_851,Table_TrainSamples_FullFeatureSpace_2024_910,2,2,9.765583870875727,False
Table_TrainSamples_FullFeatureSpace_2024_851,Table_TrainSamples_FullFeatureSpace_2024_933,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_854,Table_ValSamples_FullFeatureSpace_2024_112,2,2,9.756501612948076,False
Table_TrainSamples_FullFeatureSpace_2024_855,Table_TrainSamples_FullFeatureSpace_2024_943,2,2,9.945881497404812,False
Table_TrainSamples_FullFeatureSpace_2024_860,Table_TrainSamples_FullFeatureSpace_2024_914,2,2,9.946161585354197,False
Table_TrainSamples_FullFeatureSpace_2024_861,Table_ValSamples_FullFeatureSpace_2024_109,2,2,9.762979111817259,False
Table_TrainSamples_FullFeatureSpace_2024_869,Table_ValSamples_FullFeatureSpace_2024_136,2,2,9.756968485428493,False
Table_TrainSamples_FullFeatureSpace_2024_869,Table_TrainSamples_FullFeatureSpace_2024_895,2,2,9.946283546547875,False
Table_TrainSamples_FullFeatureSpace_2024_870,Table_TrainSamples_FullFeatureSpace_2024_884,2,2,9.946311065220835,False
Table_TrainSamples_FullFeatureSpace_2024_871,Table_TrainSamples_FullFeatureSpace_2024_903,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_872,Table_ValSamples_FullFeatureSpace_2024_135,2,2,9.756966041190202,False
Table_TrainSamples_FullFeatureSpace_2024_873,Table_TrainSamples_FullFeatureSpace_2024_962,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_875,Table_TrainSamples_FullFeatureSpace_2024_965,2,2,9.9458703062256,False
Table_TrainSamples_FullFeatureSpace_2024_875,Table_TrainSamples_FullFeatureSpace_2024_915,2,2,9.945870364702502,False
Table_TrainSamples_FullFeatureSpace_2024_883,Table_TrainSamples_FullFeatureSpace_2024_960,2,2,9.7565695055517,False
Table_TrainSamples_FullFeatureSpace_2024_884,Table_ValSamples_FullFeatureSpace_2024_142,2,2,9.756893180324342,False
Table_TrainSamples_FullFeatureSpace_2024_886,Table_TrainSamples_FullFeatureSpace_2024_951,2,2,9.757237188106451,False
Table_TrainSamples_FullFeatureSpace_2024_887,Table_ValSamples_FullFeatureSpace_2024_102,2,2,9.762959778178233,False
Table_TrainSamples_FullFeatureSpace_2024_889,Table_TrainSamples_FullFeatureSpace_2024_913,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_891,Table_ValSamples_FullFeatureSpace_2024_100,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_892,Table_ValSamples_FullFeatureSpace_2024_118,2,2,9.946460555853655,False
Table_TrainSamples_FullFeatureSpace_2024_893,Table_TrainSamples_FullFeatureSpace_2024_958,2,2,9.755211779623405,False
Table_TrainSamples_FullFeatureSpace_2024_898,Table_ValSamples_FullFeatureSpace_2024_127,2,2,9.756608056600744,False
Table_TrainSamples_FullFeatureSpace_2024_900,Table_ValSamples_FullFeatureSpace_2024_131,2,2,9.946247349219131,False
Table_TrainSamples_FullFeatureSpace_2024_900,Table_TrainSamples_FullFeatureSpace_2024_923,2,2,9.756841331378915,False
Table_TrainSamples_FullFeatureSpace_2024_906,Table_ValSamples_FullFeatureSpace_2024_140,2,2,9.756988754714566,False
Table_TrainSamples_FullFeatureSpace_2024_906,Table_TrainSamples_FullFeatureSpace_2024_918,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_907,Table_ValSamples_FullFeatureSpace_2024_113,2,2,9.946340505441487,False
Table_TrainSamples_FullFeatureSpace_2024_910,Table_TrainSamples_FullFeatureSpace_2024_933,2,2,9.765583870875727,False
Table_TrainSamples_FullFeatureSpace_2024_912,Table_TrainSamples_FullFeatureSpace_2024_953,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_916,Table_TrainSamples_FullFeatureSpace_2024_961,2,2,9.762919090573163,False
Table_TrainSamples_FullFeatureSpace_2024_916,Table_ValSamples_FullFeatureSpace_2024_103,2,2,9.946374879231287,False
Table_TrainSamples_FullFeatureSpace_2024_918,Table_ValSamples_FullFeatureSpace_2024_140,2,2,9.756988754714566,False
Table_TrainSamples_FullFeatureSpace_2024_926,Table_ValSamples_FullFeatureSpace_2024_104,2,2,9.946376933302194,False
Table_TrainSamples_FullFeatureSpace_2024_927,Table_TrainSamples_FullFeatureSpace_2024_956,2,2,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_928,Table_TrainSamples_FullFeatureSpace_2024_958,2,2,9.755212524923442,False
Table_TrainSamples_FullFeatureSpace_2024_935,Table_ValSamples_FullFeatureSpace_2024_123,2,2,9.755248101457942,False
Table_TrainSamples_FullFeatureSpace_2024_937,Table_ValSamples_FullFeatureSpace_2024_80,2,2,9.757163293937314,False
Table_TrainSamples_FullFeatureSpace_2024_941,Table_TrainSamples_FullFeatureSpace_2024_943,2,2,9.765601762709146,False
Table_TrainSamples_FullFeatureSpace_2024_949,Table_ValSamples_FullFeatureSpace_2024_147,2,2,9.756855750985876,False
Table_TrainSamples_FullFeatureSpace_2024_951,Table_ValSamples_FullFeatureSpace_2024_88,2,2,9.946405456351119,False
Table_TrainSamples_FullFeatureSpace_2024_959,Table_ValSamples_FullFeatureSpace_2024_149,2,2,9.756923133205692,False
Table_TrainSamples_FullFeatureSpace_2024_963,Table_ValSamples_FullFeatureSpace_2024_89,2,2,9.945870997128127,False
Table_TrainSamples_FullFeatureSpace_2024_965,Table_ValSamples_FullFeatureSpace_2024_89,2,2,9.765588022278235,False
Table_TrainSamples_FullFeatureSpace_2024_967,Table_ValSamples_FullFeatureSpace_2024_159,3,3,9.945960377628511,False
Table_TrainSamples_FullFeatureSpace_2024_967,Table_TrainSamples_FullFeatureSpace_2024_1099,3,3,9.765770642296397,False
Table_TrainSamples_FullFeatureSpace_2024_971,Table_TrainSamples_FullFeatureSpace_2024_982,3,3,9.946094863448536,False
Table_TrainSamples_FullFeatureSpace_2024_971,Table_TrainSamples_FullFeatureSpace_2024_1022,3,3,9.946094863448536,False
Table_TrainSamples_FullFeatureSpace_2024_973,Table_TrainSamples_FullFeatureSpace_2024_1029,3,3,9.945887000610943,False
Table_TrainSamples_FullFeatureSpace_2024_973,Table_ValSamples_FullFeatureSpace_2024_187,3,3,9.756732880642376,False
Table_TrainSamples_FullFeatureSpace_2024_974,Table_TrainSamples_FullFeatureSpace_2024_986,3,3,9.756547575831911,False
Table_TrainSamples_FullFeatureSpace_2024_974,Table_TrainSamples_FullFeatureSpace_2024_1169,3,3,9.946071749618879,False
Table_TrainSamples_FullFeatureSpace_2024_975,Table_TrainSamples_FullFeatureSpace_2024_1051,3,3,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_975,Table_TrainSamples_FullFeatureSpace_2024_1155,3,3,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_975,Table_TrainSamples_FullFeatureSpace_2024_1135,3,3,9.756704356370953,False
Table_TrainSamples_FullFeatureSpace_2024_975,Table_ValSamples_FullFeatureSpace_2024_161,3,3,9.946143920563422,False
Table_TrainSamples_FullFeatureSpace_2024_978,Table_TrainSamples_FullFeatureSpace_2024_1074,3,3,9.756674931980758,False
Table_TrainSamples_FullFeatureSpace_2024_978,Table_ValSamples_FullFeatureSpace_2024_193,3,3,9.946142891785657,False
Table_TrainSamples_FullFeatureSpace_2024_979,Table_TrainSamples_FullFeatureSpace_2024_1131,3,3,9.756639926625807,False
Table_TrainSamples_FullFeatureSpace_2024_979,Table_ValSamples_FullFeatureSpace_2024_2,3,3,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_980,Table_TrainSamples_FullFeatureSpace_2024_1019,3,3,9.765624894488198,False
Table_TrainSamples_FullFeatureSpace_2024_981,Table_TrainSamples_FullFeatureSpace_2024_985,3,3,9.946086239286663,False
Table_TrainSamples_FullFeatureSpace_2024_982,Table_TrainSamples_FullFeatureSpace_2024_1022,3,3,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_982,Table_ValSamples_FullFeatureSpace_2024_174,3,3,9.756620036598738,False
Table_TrainSamples_FullFeatureSpace_2024_985,Table_ValSamples_FullFeatureSpace_2024_180,3,3,9.756544822270277,False
Table_TrainSamples_FullFeatureSpace_2024_986,Table_TrainSamples_FullFeatureSpace_2024_1048,3,3,9.756546840516226,False
Table_TrainSamples_FullFeatureSpace_2024_986,Table_ValSamples_FullFeatureSpace_2024_182,3,3,9.9460709994666,False
Table_TrainSamples_FullFeatureSpace_2024_988,Table_TrainSamples_FullFeatureSpace_2024_993,3,3,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_989,Table_TrainSamples_FullFeatureSpace_2024_1033,3,3,9.75666561570494,False
Table_TrainSamples_FullFeatureSpace_2024_989,Table_ValSamples_FullFeatureSpace_2024_172,3,3,9.946068975200602,False
Table_TrainSamples_FullFeatureSpace_2024_990,Table_ValSamples_FullFeatureSpace_2024_4,3,3,9.946087679817953,False
Table_TrainSamples_FullFeatureSpace_2024_990,Table_TrainSamples_FullFeatureSpace_2024_1153,3,3,9.756549788323408,False
Table_TrainSamples_FullFeatureSpace_2024_990,Table_TrainSamples_FullFeatureSpace_2024_1134,3,3,9.946087739881085,False
Table_TrainSamples_FullFeatureSpace_2024_991,Table_ValSamples_FullFeatureSpace_2024_196,3,3,9.946135956594718,False
Table_TrainSamples_FullFeatureSpace_2024_992,Table_ValSamples_FullFeatureSpace_2024_163,3,3,9.756693289612226,False
Table_TrainSamples_FullFeatureSpace_2024_992,Table_TrainSamples_FullFeatureSpace_2024_1082,3,3,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_994,Table_ValSamples_FullFeatureSpace_2024_154,3,3,9.76564573855565,False
Table_TrainSamples_FullFeatureSpace_2024_994,Table_TrainSamples_FullFeatureSpace_2024_1001,3,3,9.765645002123211,False
Table_TrainSamples_FullFeatureSpace_2024_994,Table_TrainSamples_FullFeatureSpace_2024_1168,3,3,9.945921922628063,False
Table_TrainSamples_FullFeatureSpace_2024_996,Table_ValSamples_FullFeatureSpace_2024_182,3,3,9.94607105905147,False
Table_TrainSamples_FullFeatureSpace_2024_996,Table_TrainSamples_FullFeatureSpace_2024_1081,3,3,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_996,Table_TrainSamples_FullFeatureSpace_2024_1064,3,3,9.756540588294284,False
Table_TrainSamples_FullFeatureSpace_2024_997,Table_TrainSamples_FullFeatureSpace_2024_1057,3,3,9.756592257740705,False
Table_TrainSamples_FullFeatureSpace_2024_997,Table_TrainSamples_FullFeatureSpace_2024_1054,3,3,9.946069476102293,False
Table_TrainSamples_FullFeatureSpace_2024_998,Table_TrainSamples_FullFeatureSpace_2024_1057,3,3,9.946070165964088,False
Table_TrainSamples_FullFeatureSpace_2024_999,Table_ValSamples_FullFeatureSpace_2024_181,3,3,9.946079308713413,False
Table_TrainSamples_FullFeatureSpace_2024_999,Table_TrainSamples_FullFeatureSpace_2024_1036,3,3,9.756547945035814,False
Table_TrainSamples_FullFeatureSpace_2024_999,Table_TrainSamples_FullFeatureSpace_2024_1071,3,3,9.756547945035814,False
Table_TrainSamples_FullFeatureSpace_2024_1002,Table_TrainSamples_FullFeatureSpace_2024_1144,3,3,9.946118838508559,False
Table_TrainSamples_FullFeatureSpace_2024_1004,Table_ValSamples_FullFeatureSpace_2024_184,3,3,9.75681942343484,False
Table_TrainSamples_FullFeatureSpace_2024_1005,Table_TrainSamples_FullFeatureSpace_2024_1171,3,3,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_1005,Table_ValSamples_FullFeatureSpace_2024_169,3,3,9.946093220162679,False
Table_TrainSamples_FullFeatureSpace_2024_1005,Table_TrainSamples_FullFeatureSpace_2024_1006,3,3,9.756672436116183,False
Table_TrainSamples_FullFeatureSpace_2024_1006,Table_TrainSamples_FullFeatureSpace_2024_1171,3,3,9.756672436116183,False
Table_TrainSamples_FullFeatureSpace_2024_1007,Table_TrainSamples_FullFeatureSpace_2024_1101,3,3,9.945887628006954,False
Table_TrainSamples_FullFeatureSpace_2024_1008,Table_ValSamples_FullFeatureSpace_2024_195,3,3,9.756663096772478,False
Table_TrainSamples_FullFeatureSpace_2024_1009,Table_ValSamples_FullFeatureSpace_2024_192,3,3,9.756526817549041,False
Table_TrainSamples_FullFeatureSpace_2024_1009,Table_TrainSamples_FullFeatureSpace_2024_1053,3,3,9.75652755252733,False
Table_TrainSamples_FullFeatureSpace_2024_1010,Table_ValSamples_FullFeatureSpace_2024_197,3,3,9.756329834413014,False
Table_TrainSamples_FullFeatureSpace_2024_1011,Table_ValSamples_FullFeatureSpace_2024_8,3,3,9.75662317096858,False
Table_TrainSamples_FullFeatureSpace_2024_1011,Table_TrainSamples_FullFeatureSpace_2024_1017,3,3,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_1011,Table_TrainSamples_FullFeatureSpace_2024_1127,3,3,9.946100988840538,False
Table_TrainSamples_FullFeatureSpace_2024_1013,Table_TrainSamples_FullFeatureSpace_2024_1029,3,3,9.756735643088762,False
Table_TrainSamples_FullFeatureSpace_2024_1014,Table_ValSamples_FullFeatureSpace_2024_154,3,3,9.945922732929258,False
Table_TrainSamples_FullFeatureSpace_2024_1014,Table_TrainSamples_FullFeatureSpace_2024_1084,3,3,9.765643045392556,False
Table_TrainSamples_FullFeatureSpace_2024_1015,Table_ValSamples_FullFeatureSpace_2024_178,3,3,9.756555505393733,False
Table_TrainSamples_FullFeatureSpace_2024_1016,Table_TrainSamples_FullFeatureSpace_2024_1158,3,3,9.756633675115898,False
Table_TrainSamples_FullFeatureSpace_2024_1017,Table_ValSamples_FullFeatureSpace_2024_8,3,3,9.75662317096858,False
Table_TrainSamples_FullFeatureSpace_2024_1017,Table_TrainSamples_FullFeatureSpace_2024_1127,3,3,9.946100988840538,False
Table_TrainSamples_FullFeatureSpace_2024_1020,Table_TrainSamples_FullFeatureSpace_2024_1076,3,3,9.76574441314717,False
Table_TrainSamples_FullFeatureSpace_2024_1020,Table_TrainSamples_FullFeatureSpace_2024_1052,3,3,9.76574441314717,False
Table_TrainSamples_FullFeatureSpace_2024_1020,Table_TrainSamples_FullFeatureSpace_2024_1087,3,3,9.76574441314717,False
Table_TrainSamples_FullFeatureSpace_2024_1021,Table_ValSamples_FullFeatureSpace_2024_190,3,3,9.94588843192078,False
Table_TrainSamples_FullFeatureSpace_2024_1022,Table_ValSamples_FullFeatureSpace_2024_174,3,3,9.756620036598738,False
Table_TrainSamples_FullFeatureSpace_2024_1023,Table_TrainSamples_FullFeatureSpace_2024_1080,3,3,9.94607849918993,False
Table_TrainSamples_FullFeatureSpace_2024_1023,Table_TrainSamples_FullFeatureSpace_2024_1032,3,3,9.756550703089106,False
Table_TrainSamples_FullFeatureSpace_2024_1023,Table_ValSamples_FullFeatureSpace_2024_181,3,3,9.756551438882727,False
Table_TrainSamples_FullFeatureSpace_2024_1023,Table_TrainSamples_FullFeatureSpace_2024_1036,3,3,9.946078558314468,False
Table_TrainSamples_FullFeatureSpace_2024_1023,Table_TrainSamples_FullFeatureSpace_2024_1071,3,3,9.946078558314468,False
Table_TrainSamples_FullFeatureSpace_2024_1024,Table_TrainSamples_FullFeatureSpace_2024_1132,3,3,9.756284013422135,False
Table_TrainSamples_FullFeatureSpace_2024_1024,Table_ValSamples_FullFeatureSpace_2024_198,3,3,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_1024,Table_TrainSamples_FullFeatureSpace_2024_1042,3,3,9.946118146231358,False
Table_TrainSamples_FullFeatureSpace_2024_1026,Table_ValSamples_FullFeatureSpace_2024_171,3,3,9.7566667221788,False
Table_TrainSamples_FullFeatureSpace_2024_1026,Table_TrainSamples_FullFeatureSpace_2024_1117,3,3,9.756667459361823,False
Table_TrainSamples_FullFeatureSpace_2024_1027,Table_TrainSamples_FullFeatureSpace_2024_1075,3,3,9.765760351017652,False
Table_TrainSamples_FullFeatureSpace_2024_1027,Table_ValSamples_FullFeatureSpace_2024_1,3,3,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_1030,Table_TrainSamples_FullFeatureSpace_2024_1121,3,3,9.756807984712083,False
Table_TrainSamples_FullFeatureSpace_2024_1030,Table_ValSamples_FullFeatureSpace_2024_183,3,3,9.945927376675579,False
Table_TrainSamples_FullFeatureSpace_2024_1030,Table_TrainSamples_FullFeatureSpace_2024_1031,3,3,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_1031,Table_TrainSamples_FullFeatureSpace_2024_1121,3,3,9.756807984712083,False
Table_TrainSamples_FullFeatureSpace_2024_1031,Table_ValSamples_FullFeatureSpace_2024_183,3,3,9.945927376675579,False
Table_TrainSamples_FullFeatureSpace_2024_1034,Table_TrainSamples_FullFeatureSpace_2024_1132,3,3,9.946117395265736,False
Table_TrainSamples_FullFeatureSpace_2024_1034,Table_TrainSamples_FullFeatureSpace_2024_1040,3,3,9.756286771123005,False
Table_TrainSamples_FullFeatureSpace_2024_1034,Table_TrainSamples_FullFeatureSpace_2024_1042,3,3,9.756287509284165,False
Table_TrainSamples_FullFeatureSpace_2024_1036,Table_TrainSamples_FullFeatureSpace_2024_1071,3,3,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_1036,Table_TrainSamples_FullFeatureSpace_2024_1041,3,3,9.946078618372294,False
Table_TrainSamples_FullFeatureSpace_2024_1037,Table_ValSamples_FullFeatureSpace_2024_197,3,3,9.756330571420714,False
Table_TrainSamples_FullFeatureSpace_2024_1039,Table_ValSamples_FullFeatureSpace_2024_163,3,3,9.756692552235934,False
Table_TrainSamples_FullFeatureSpace_2024_1039,Table_TrainSamples_FullFeatureSpace_2024_1095,3,3,0.0,False
Table_TrainSamples_FullFeatureSpace_2024_1041,Table_TrainSamples_FullFeatureSpace_2024_1071,3,3,9.946078618372294,False
